"id"|"size"|"prediction"
4108|2000|0.22
8023|2000|0.998
1339|2000|0.404
8523|2000|0.862
8837|2000|0
2058|2000|0.74
6656|2000|1
7544|2000|1
7514|2000|1
8634|2000|0.006
6242|2000|0.998
2659|2000|1
5703|2000|1
6424|2000|1
8814|2000|0.864
1043|2000|0.988
2595|2000|1
5472|2000|0.892
685|2000|0.856
5055|2000|0.492
3677|2000|0.998
2749|2000|1
7730|2000|1
5730|2000|1
4114|2000|0.328
4460|2000|1
7077|2000|1
2271|2000|0.98
6866|2000|0.588
5078|2000|0.76
2658|2000|1
5691|2000|1
821|2000|0.952
7470|2000|0.688
5200|2000|1
602|2000|0.988
1167|2000|0.13
3450|2000|0.034
7759|2000|1
4426|2000|0.938
7768|2000|1
8982|2000|0.082
2399|2000|0.99
8748|2000|0.058
2462|2000|1
6933|2000|1
1129|2000|0.774
6904|2000|1
6473|2000|0.95
7828|2000|1
4899|2000|1
1459|2000|0.112
8002|2000|1
523|2000|1
1935|2000|0.01
4655|2000|0.764
8176|2000|1
5997|2000|0.988
8508|2000|0.064
7531|2000|0.958
1221|2000|0.064
5203|2000|1
7924|2000|0.334
8174|2000|1
3911|2000|0.59
3460|2000|0.606
5349|2000|0.876
8673|2000|0
2254|2000|0.47
5298|2000|0.702
3158|2000|0.21
6620|2000|1
8157|2000|0.998
2316|2000|1
4077|2000|0.004
4723|2000|1
5238|2000|0.352
8065|2000|0
6336|2000|0.998
8513|2000|0.684
7126|2000|1
3896|2000|0.98
2211|2000|0.986
6894|2000|0.9
1577|2000|0.444
8005|2000|1
8246|2000|1
3593|2000|0.042
5509|2000|0.696
6980|2000|1
1667|2000|0.982
6256|2000|0.988
4257|2000|0.016
7062|2000|1
3172|2000|0
28|2000|0.254
8834|2000|0.058
2872|2000|0
323|2000|0.998
8059|2000|0
1280|2000|0.002
2167|2000|0.002
1377|2000|0.068
951|2000|0.968
4353|2000|0.002
2662|2000|0.916
936|2000|1
3827|2000|1
5313|2000|0.99
7871|2000|1
8029|2000|0.998
4070|2000|0.022
2669|2000|0.986
6778|2000|0.502
6653|2000|1
5393|2000|0.514
2497|2000|0.998
1651|2000|1
7212|2000|0.992
7245|2000|0.998
3382|2000|1
77|2000|0.052
6152|2000|0.992
1297|2000|0.104
2487|2000|1
3032|2000|0.002
7103|2000|1
4649|2000|0.994
8015|2000|0.998
1042|2000|0.946
375|2000|0.93
1220|2000|0.728
6722|2000|1
4732|2000|0.886
7944|2000|1
3186|2000|0.028
6145|2000|1
6408|2000|1
2123|2000|0.04
3094|2000|0.01
8018|2000|1
7324|2000|0.888
3711|2000|0.99
1922|2000|0.004
2171|2000|0.9
8760|2000|0.01
8124|2000|1
6616|2000|1
6817|2000|0.21
4261|2000|0.012
5275|2000|1
843|2000|0.004
3994|2000|0.024
1548|2000|1
3|2000|0.078
4781|2000|0.952
7643|2000|0.888
8343|2000|1
4058|2000|0.024
7086|2000|1
1543|2000|0.802
583|2000|0.048
5241|2000|0.924
5054|2000|0.53
2762|2000|0.734
1688|2000|1
5300|2000|1
3368|2000|0.002
5424|2000|1
1846|2000|0.084
8431|2000|1
7610|2000|1
8934|2000|0.872
931|2000|0.998
4211|2000|0.292
2950|2000|0.16
1774|2000|0.182
8175|2000|0.95
5276|2000|1
2965|2000|0.292
7187|2000|1
3676|2000|1
4908|2000|1
3068|2000|0.014
699|2000|0.89
508|2000|1
2066|2000|0.056
5629|2000|1
8937|2000|0.298
7572|2000|0.984
71|2000|0.062
4687|2000|0.988
3016|2000|0.002
624|2000|0.318
603|2000|1
4658|2000|0.994
6093|2000|0.98
2877|2000|0
15|2000|0.078
6001|2000|1
7947|2000|1
235|2000|1
2162|2000|0.904
1193|2000|0.02
3127|2000|0.284
8907|2000|0.134
6249|2000|1
3125|2000|0.146
5592|2000|0.838
5918|2000|1
2063|2000|0.204
7515|2000|1
346|2000|0.964
1395|2000|0.834
5470|2000|0.998
7678|2000|0.994
3508|2000|0.014
4128|2000|0.008
8216|2000|1
8448|2000|1
203|2000|1
7045|2000|1
111|2000|0.342
62|2000|0.018
5666|2000|1
8104|2000|0.77
3609|2000|0.006
5226|2000|1
5575|2000|0.932
5537|2000|0.104
3389|2000|1
8231|2000|1
6640|2000|1
962|2000|0.042
8255|2000|0.046
7246|2000|1
8857|2000|0.448
5126|2000|1
6235|2000|0.52
4721|2000|0
7555|2000|1
6274|2000|0.998
6057|2000|1
3267|2000|0.138
709|2000|0.864
8469|2000|1
8504|2000|0.24
904|2000|0.998
7592|2000|1
7300|2000|0.998
1532|2000|0.596
700|2000|0.666
2515|2000|1
1842|2000|1
958|2000|0
4265|2000|0.056
3822|2000|1
3833|2000|0.194
6990|2000|0.952
8135|2000|1
5483|2000|0.984
6137|2000|1
2847|2000|0
2705|2000|1
6900|2000|1
7657|2000|1
6858|2000|1
5898|2000|1
6233|2000|0.994
4087|2000|0.35
596|2000|0.004
3581|2000|0.104
8778|2000|0.01
5212|2000|0.972
5023|2000|0.07
4350|2000|0.032
1219|2000|0.092
6322|2000|1
8773|2000|0.214
7291|2000|1
6459|2000|1
6683|2000|0.868
6579|2000|1
1999|2000|0.026
4747|2000|0.978
5772|2000|1
5032|2000|1
177|2000|0.98
4431|2000|0.998
7378|2000|1
6051|2000|1
2090|2000|0.284
4539|2000|0.966
1743|2000|1
6546|2000|0.764
4022|2000|0.01
8001|2000|1
6383|2000|1
5230|2000|1
7402|2000|1
6159|2000|0.96
2418|2000|0.99
1182|2000|0.96
2002|2000|0.152
1427|2000|0.614
615|2000|1
522|2000|0.058
3295|2000|0.01
1237|2000|1
3260|2000|0.788
5299|2000|0.882
3737|2000|0.058
7946|2000|0.994
4254|2000|0.052
3159|2000|0.022
5572|2000|0.866
6482|2000|1
6442|2000|0.998
3925|2000|1
1415|2000|0.798
2725|2000|0.514
8956|2000|0.006
511|2000|0.826
3891|2000|1
6559|2000|1
472|2000|0.964
1014|2000|0.998
4941|2000|0.998
694|2000|0.76
8935|2000|0.21
7101|2000|0.27
3088|2000|0.028
2586|2000|0.094
6056|2000|1
1522|2000|1
5407|2000|0.244
927|2000|0.984
1259|2000|0.196
2284|2000|1
5554|2000|1
6234|2000|1
2406|2000|0.296
7141|2000|0.836
8720|2000|0.384
1903|2000|0
4464|2000|0.762
8909|2000|0.074
714|2000|0.696
6497|2000|0.992
4733|2000|1
1625|2000|0.662
3218|2000|0.034
4600|2000|0.882
2776|2000|0.384
301|2000|0.034
3910|2000|0.024
6326|2000|1
6828|2000|1
5210|2000|0.104
3286|2000|0
8477|2000|0
317|2000|1
2214|2000|1
2915|2000|0.17
6781|2000|1
984|2000|0.952
4242|2000|0.004
5616|2000|1
507|2000|1
562|2000|1
7162|2000|0.992
2606|2000|1
5963|2000|0.136
6491|2000|1
1140|2000|0.006
437|2000|0.992
1133|2000|0.936
7596|2000|0.064
3714|2000|0.996
8695|2000|0.352
208|2000|0.528
6524|2000|1
356|2000|1
2689|2000|0.998
3899|2000|0.334
8147|2000|1
448|2000|0.958
1204|2000|1
6720|2000|1
5216|2000|0.996
5683|2000|0.896
7031|2000|1
6899|2000|0.21
7480|2000|0.01
8825|2000|0.574
626|2000|1
2198|2000|0.704
6863|2000|1
5477|2000|1
639|2000|0.04
2647|2000|0.356
8042|2000|1
1671|2000|0.442
5843|2000|1
716|2000|0.964
7853|2000|0.706
7079|2000|1
1320|2000|1
5304|2000|0.998
272|2000|0.996
4088|2000|0.386
419|2000|1
985|2000|0.974
4035|2000|0.424
8662|2000|0.056
5169|2000|0.998
5875|2000|0.988
686|2000|0.768
5108|2000|1
3405|2000|0.996
5942|2000|1
6108|2000|1
4318|2000|0.034
2155|2000|0.028
3728|2000|0.998
1|2000|0.092
2455|2000|1
4635|2000|0.508
7474|2000|0.946
3043|2000|0.008
8560|2000|0.732
670|2000|0.718
4927|2000|0.788
766|2000|0.632
8085|2000|1
2333|2000|0.998
6225|2000|0.996
3736|2000|0.636
6594|2000|0.998
2991|2000|0.832
3934|2000|1
8550|2000|0.224
6426|2000|0.982
3931|2000|1
3205|2000|0.004
2634|2000|1
6094|2000|0.496
4947|2000|0.042
3113|2000|0.174
5819|2000|0.994
499|2000|0.012
7387|2000|1
312|2000|1
3264|2000|0.012
2766|2000|0.758
6912|2000|1
7004|2000|1
4624|2000|1
7870|2000|0.002
1711|2000|0.998
1197|2000|0.042
5248|2000|0.382
3132|2000|0.014
7821|2000|1
6745|2000|0.936
2236|2000|0.662
4450|2000|1
4974|2000|1
2885|2000|0.102
3824|2000|1
4222|2000|0.002
3457|2000|0.238
3491|2000|0.014
1554|2000|0.996
381|2000|1
621|2000|1
4955|2000|1
2792|2000|0.368
4096|2000|0.152
601|2000|1
7588|2000|1
8446|2000|1
5738|2000|1
2740|2000|0.796
1460|2000|0.736
2927|2000|0.018
1937|2000|0.06
965|2000|0.956
6820|2000|0.828
953|2000|0.956
4957|2000|0.992
3166|2000|0.018
6391|2000|1
2190|2000|0.004
8868|2000|0.06
5168|2000|0.554
8925|2000|0.046
201|2000|0.484
3817|2000|1
6729|2000|0.986
1069|2000|0.902
1353|2000|0.534
386|2000|0.96
1461|2000|0.526
992|2000|0.976
1467|2000|0.994
3534|2000|0.056
2609|2000|1
1505|2000|0.998
6927|2000|1
938|2000|0.908
7691|2000|0.998
1755|2000|0.036
90|2000|0.84
4839|2000|0.98
6046|2000|1
5586|2000|0.822
5191|2000|1
6943|2000|0.998
6734|2000|1
3601|2000|0.028
1817|2000|0.374
4574|2000|0.996
6564|2000|1
54|2000|0.084
4276|2000|1
6257|2000|0.016
1391|2000|0.784
8568|2000|0.574
6477|2000|1
2785|2000|0.29
1904|2000|0.218
3785|2000|1
1181|2000|0.928
5395|2000|1
6376|2000|0.976
6969|2000|0.996
5776|2000|0.914
2230|2000|0.058
2165|2000|0.06
7602|2000|0.982
1419|2000|0.636
7090|2000|0.994
654|2000|0.68
7642|2000|0.998
1805|2000|0.282
4882|2000|0.992
7317|2000|0.52
4652|2000|0.74
605|2000|0.62
6706|2000|1
2990|2000|0.23
2577|2000|0.988
2068|2000|0.03
5993|2000|1
123|2000|0.05
8797|2000|0.028
124|2000|0.288
3505|2000|0.576
6346|2000|1
7622|2000|0.494
6236|2000|0.88
3998|2000|0.18
72|2000|0.082
3988|2000|0.856
5858|2000|0.998
4567|2000|0.496
8779|2000|0.018
2695|2000|0.934
6099|2000|0.994
7765|2000|0.992
8398|2000|1
1145|2000|0.018
4848|2000|0.952
8914|2000|0.028
5891|2000|0.992
2114|2000|0.306
7010|2000|0.998
1777|2000|0.262
491|2000|0.076
3022|2000|0.09
4568|2000|1
6246|2000|1
8455|2000|0.904
1316|2000|0.948
2040|2000|0.002
6543|2000|0.048
1594|2000|0.988
7099|2000|0.996
1894|2000|0.004
1812|2000|0.294
3110|2000|0.028
8323|2000|1
8618|2000|0.012
5913|2000|1
4922|2000|1
8509|2000|0.374
1566|2000|1
762|2000|0.85
6665|2000|1
2398|2000|1
7583|2000|1
6392|2000|1
1645|2000|1
1627|2000|1
7368|2000|1
352|2000|0.77
754|2000|0.934
6338|2000|0.46
5243|2000|0.922
1869|2000|0.552
1398|2000|0.772
1758|2000|0.518
5196|2000|1
2580|2000|0.574
4488|2000|0.856
8268|2000|0.998
3810|2000|1
3237|2000|0.032
5048|2000|1
6361|2000|1
7673|2000|1
7394|2000|0.848
4935|2000|0.684
5257|2000|0.758
1559|2000|0.992
23|2000|0.016
444|2000|1
3332|2000|0.094
3121|2000|0.128
8003|2000|1
8591|2000|0.574
1750|2000|1
4003|2000|0.332
7637|2000|0.962
5066|2000|0.952
4607|2000|0.956
7298|2000|1
1823|2000|0.08
6885|2000|0.954
2028|2000|0.036
5661|2000|1
5967|2000|1
8645|2000|0.084
4842|2000|0.656
3226|2000|0.002
600|2000|0.002
5725|2000|0.494
4383|2000|0.836
8172|2000|1
4403|2000|0.884
8685|2000|0.06
1346|2000|0.17
2562|2000|1
8385|2000|1
2495|2000|0.988
3215|2000|0.006
3193|2000|0.008
5399|2000|1
7649|2000|0.996
7755|2000|1
1978|2000|0
569|2000|1
5705|2000|0.654
6805|2000|0.996
978|2000|0.928
4590|2000|1
8647|2000|0.15
3357|2000|0
6831|2000|0.014
6542|2000|1
2928|2000|0
3592|2000|0.01
2205|2000|0.014
5463|2000|1
4703|2000|0.998
1616|2000|1
3774|2000|0.006
2057|2000|0.01
6077|2000|0.552
5624|2000|1
736|2000|0.85
2976|2000|0.216
954|2000|0.006
7598|2000|0.148
2953|2000|0.07
1544|2000|0.924
902|2000|1
3207|2000|0.052
6736|2000|0.994
3549|2000|0.288
25|2000|0.254
5293|2000|0.79
8850|2000|0.082
1083|2000|0.824
3379|2000|1
4106|2000|0.006
5084|2000|0.996
2437|2000|1
7319|2000|0.994
2315|2000|1
7905|2000|1
6960|2000|0.93
7908|2000|0.99
6830|2000|0.016
6804|2000|1
6871|2000|1
2413|2000|1
2|2000|0.258
8093|2000|0.918
7044|2000|0.904
3703|2000|1
4702|2000|0.936
970|2000|0.844
6679|2000|1
6970|2000|0.998
7994|2000|0.06
7072|2000|1
5566|2000|0.96
131|2000|0.998
3639|2000|0.03
2816|2000|0
3182|2000|0.002
1474|2000|1
850|2000|1
7135|2000|1
4310|2000|0
3087|2000|0.132
5835|2000|1
348|2000|0.816
2029|2000|0.002
8094|2000|1
7941|2000|0.04
3229|2000|0.172
7835|2000|0.98
6515|2000|0.922
4852|2000|1
7178|2000|1
967|2000|0.938
152|2000|0.292
5968|2000|0.98
4085|2000|0.002
3333|2000|0.126
3270|2000|0.014
7878|2000|0.992
5247|2000|0.352
7956|2000|0.858
8372|2000|1
4338|2000|0.308
2903|2000|0.196
2901|2000|0.06
1806|2000|0.68
1615|2000|0.382
6415|2000|0.494
5825|2000|1
8392|2000|0.998
3288|2000|0.028
3467|2000|0.032
682|2000|0.934
8944|2000|0.016
2863|2000|0.008
19|2000|0.648
3086|2000|0.038
8123|2000|1
7366|2000|1
7210|2000|1
1169|2000|0.944
2229|2000|0.06
5769|2000|1
86|2000|0.002
8747|2000|0.078
3715|2000|1
5902|2000|1
1294|2000|0.976
1173|2000|0.748
7771|2000|0.906
531|2000|1
3578|2000|0.046
5088|2000|1
431|2000|0.654
8383|2000|1
4693|2000|0.77
3536|2000|0.048
6690|2000|0.706
4015|2000|0.016
3764|2000|1
6573|2000|0.998
202|2000|0.828
3535|2000|0.028
279|2000|1
7861|2000|0.998
7955|2000|1
6714|2000|0.99
3528|2000|0.004
2772|2000|0.656
5945|2000|1
3729|2000|0.894
742|2000|0.938
555|2000|1
3707|2000|1
1006|2000|0.952
4145|2000|0.438
8204|2000|1
3813|2000|0.548
6410|2000|0.626
8755|2000|0.018
4737|2000|1
1186|2000|0.45
3323|2000|0
2996|2000|0.23
2296|2000|1
4556|2000|0.868
6726|2000|1
4554|2000|0.494
1432|2000|0.858
737|2000|0.684
705|2000|0.912
7593|2000|0.05
4283|2000|0.004
4185|2000|0.588
1383|2000|0.672
765|2000|0.872
991|2000|0.66
7043|2000|0.998
8670|2000|0.018
6615|2000|0.988
7372|2000|1
7538|2000|1
3789|2000|1
5822|2000|1
4408|2000|0.794
5040|2000|0.868
2134|2000|0.232
7973|2000|1
7707|2000|1
1148|2000|0.998
8742|2000|0.032
8911|2000|0.82
872|2000|1
8974|2000|0.082
8498|2000|1
1668|2000|0.104
2290|2000|1
7496|2000|1
2778|2000|0.556
8276|2000|1
2707|2000|1
1393|2000|0.712
3165|2000|0.092
2183|2000|0.942
7751|2000|1
6279|2000|1
7025|2000|1
7302|2000|0.718
7627|2000|0.998
7611|2000|1
464|2000|0.714
5068|2000|0.992
4419|2000|0.688
5906|2000|0.98
7305|2000|0.996
1946|2000|0.048
2008|2000|0.112
3139|2000|0.006
8616|2000|0.208
7156|2000|1
2545|2000|1
2154|2000|0.028
6428|2000|1
2806|2000|0.078
1929|2000|0.582
3870|2000|0.028
8287|2000|0.998
1222|2000|0.27
351|2000|1
7511|2000|1
3097|2000|0.018
5880|2000|1
6907|2000|0.998
8481|2000|0.022
4750|2000|0.926
8654|2000|0.176
114|2000|0.02
3302|2000|0.002
7672|2000|1
8335|2000|1
5362|2000|0.992
5679|2000|1
6674|2000|1
7995|2000|0.004
4004|2000|0.238
1574|2000|0.796
4322|2000|0
561|2000|1
5670|2000|1
8788|2000|0.016
6385|2000|1
874|2000|1
6196|2000|0.924
1317|2000|0.06
8693|2000|0.426
3515|2000|0.036
1366|2000|0.006
2181|2000|0.398
2857|2000|0
6105|2000|1
4247|2000|0.028
8977|2000|0.002
1962|2000|0.002
4371|2000|0.772
4409|2000|0.9
8801|2000|0.668
3648|2000|0.854
3060|2000|0.314
2272|2000|0.25
3977|2000|0.158
6638|2000|1
8820|2000|0.478
1742|2000|1
6151|2000|0.984
6697|2000|1
2638|2000|0.996
6752|2000|1
6264|2000|0.99
5765|2000|1
7647|2000|0.942
4706|2000|0.994
1739|2000|1
8599|2000|0.652
568|2000|0.562
1694|2000|1
7623|2000|0.9
7213|2000|1
5516|2000|1
7289|2000|0.998
2072|2000|0.05
5497|2000|0.494
5478|2000|0.998
748|2000|0.942
6304|2000|1
4055|2000|0.042
1697|2000|1
3394|2000|0.99
6987|2000|1
326|2000|0.196
1352|2000|0.11
7719|2000|0.998
5581|2000|1
7779|2000|1
7042|2000|1
2963|2000|0.114
2115|2000|0.02
173|2000|0.744
6096|2000|1
6451|2000|0.814
4606|2000|1
6147|2000|1
8799|2000|0.004
5072|2000|0.884
8256|2000|0.004
3415|2000|1
7810|2000|1
6273|2000|0.994
172|2000|0.636
2420|2000|1
1144|2000|0.002
1380|2000|0.056
1065|2000|0.692
4597|2000|0.004
3705|2000|0.998
37|2000|0.316
1821|2000|0.2
3051|2000|0.002
4831|2000|0.76
7495|2000|1
4526|2000|0.922
1494|2000|1
7597|2000|0.056
6892|2000|1
4591|2000|0.77
3010|2000|0.216
7089|2000|1
5156|2000|1
7685|2000|0.668
4017|2000|0.238
3983|2000|0.002
2468|2000|0.998
5627|2000|0.764
42|2000|0.396
3857|2000|0.114
835|2000|0.098
7841|2000|0.962
651|2000|0.934
2060|2000|0.304
8168|2000|1
2810|2000|0.348
5927|2000|1
7131|2000|1
1410|2000|0.852
6878|2000|0.57
1338|2000|0.044
4469|2000|0.836
6343|2000|1
4579|2000|0.994
2092|2000|0.008
8796|2000|0.006
7548|2000|0.008
78|2000|0.29
5486|2000|0.876
321|2000|0.002
1648|2000|1
2109|2000|0.148
1868|2000|0.104
8360|2000|0.002
4599|2000|1
2373|2000|1
3479|2000|0.104
1720|2000|1
3687|2000|0.952
8495|2000|1
4778|2000|0.934
2761|2000|0.528
1472|2000|0.994
4494|2000|0.996
2224|2000|0.014
4811|2000|1
7701|2000|0.992
3916|2000|1
4682|2000|0.512
6874|2000|0.396
5882|2000|1
3632|2000|0.014
8253|2000|0.832
4067|2000|0.048
8867|2000|0.996
4476|2000|1
5077|2000|0.754
2503|2000|1
5851|2000|0.95
1314|2000|0.948
3292|2000|0.408
6438|2000|0.998
4149|2000|0.014
3642|2000|0.164
8763|2000|0.012
3433|2000|0.26
8090|2000|0.998
2568|2000|1
7198|2000|0.998
1359|2000|0.23
8420|2000|1
8063|2000|0.698
7393|2000|1
5808|2000|0.994
1716|2000|1
6782|2000|1
8283|2000|0.028
1303|2000|0
6735|2000|0.676
5665|2000|1
1725|2000|1
4807|2000|1
2351|2000|0.322
6276|2000|1
7207|2000|1
4336|2000|0.144
4946|2000|0.934
2043|2000|0.06
73|2000|0.204
1057|2000|0.692
3588|2000|0.002
7800|2000|1
3693|2000|0.998
7968|2000|1
6792|2000|1
5579|2000|1
5809|2000|0.998
5737|2000|1
5308|2000|0.988
6748|2000|1
7971|2000|1
5213|2000|1
8112|2000|1
3435|2000|0.996
6344|2000|1
2855|2000|0.044
7019|2000|1
5019|2000|1
5488|2000|0.998
8012|2000|0.996
1916|2000|0.06
1670|2000|0.718
636|2000|0.018
2452|2000|0.998
7520|2000|0.018
4304|2000|0.016
3108|2000|0.012
8133|2000|1
8904|2000|0.712
557|2000|1
1785|2000|0.08
7710|2000|1
7991|2000|0.998
5931|2000|1
446|2000|1
1052|2000|0.952
6168|2000|0.998
8279|2000|1
2542|2000|1
8910|2000|0
4675|2000|0.732
6445|2000|0.88
5936|2000|1
5672|2000|0.764
6254|2000|1
7094|2000|1
7191|2000|0.742
5234|2000|0.994
6165|2000|1
6717|2000|1
7996|2000|0.016
1789|2000|0.116
5006|2000|0.996
7377|2000|1
5231|2000|0.972
3137|2000|0.032
5097|2000|0.996
2505|2000|0.942
83|2000|0.51
3917|2000|1
6843|2000|0.982
8179|2000|0.996
2218|2000|0.768
3176|2000|0
8036|2000|1
1241|2000|0.058
7629|2000|1
4328|2000|0.02
7363|2000|1
640|2000|1
4054|2000|0.006
6119|2000|1
3138|2000|0.032
3793|2000|1
7153|2000|1
2869|2000|0.046
1535|2000|0.998
1394|2000|0.382
6116|2000|0.988
3402|2000|1
3721|2000|1
1782|2000|0.684
7041|2000|0.988
1751|2000|1
2362|2000|0.994
1126|2000|0.85
342|2000|0.97
8164|2000|1
5690|2000|0.988
1232|2000|0.858
5722|2000|0.942
7374|2000|1
217|2000|0.998
7351|2000|0.994
6306|2000|1
7399|2000|0.99
7278|2000|1
4636|2000|0.99
2961|2000|0.02
841|2000|1
839|2000|0.998
3360|2000|0.364
2992|2000|0.484
1650|2000|0.646
6695|2000|1
4492|2000|1
8902|2000|0.52
2227|2000|0
2336|2000|0.998
1802|2000|0.072
3765|2000|1
6232|2000|1
859|2000|1
243|2000|0.944
2144|2000|0.084
5542|2000|1
5599|2000|1
7482|2000|1
7621|2000|0.76
1311|2000|0.984
2306|2000|0.698
249|2000|1
190|2000|1
1967|2000|0.706
769|2000|0.966
1639|2000|0.998
4357|2000|0.028
3221|2000|0.048
3099|2000|0.002
4634|2000|0.706
469|2000|0.994
3090|2000|0.004
4075|2000|0.022
4290|2000|0.004
3799|2000|0.012
7428|2000|1
5427|2000|1
509|2000|1
4131|2000|0.034
349|2000|0.998
885|2000|0.998
1312|2000|0.986
140|2000|0.128
38|2000|0.212
7660|2000|1
6292|2000|0.986
6958|2000|0.808
2081|2000|0.29
2526|2000|1
4294|2000|0.028
7750|2000|1
5178|2000|0.04
8609|2000|0.402
7753|2000|1
868|2000|0.006
2327|2000|0.992
5012|2000|0.552
1952|2000|0.494
6775|2000|1
4435|2000|1
2232|2000|0
6723|2000|1
5856|2000|1
6936|2000|1
804|2000|0.978
7781|2000|0.994
847|2000|1
4949|2000|0.992
3881|2000|0.004
722|2000|0.972
6224|2000|1
430|2000|0.998
5552|2000|0.996
647|2000|0.934
12|2000|0.29
3808|2000|0.114
81|2000|0.016
7742|2000|0.976
3084|2000|0.028
7636|2000|1
8494|2000|0.098
4286|2000|0.058
4226|2000|0.072
3085|2000|0.014
4152|2000|0.06
6027|2000|1
4392|2000|0.994
1217|2000|0.21
2133|2000|0.058
2721|2000|0.638
8890|2000|0.668
8309|2000|1
8681|2000|0.052
7842|2000|0.998
2358|2000|0.998
3803|2000|1
3080|2000|0.046
1047|2000|0.958
910|2000|0.534
3476|2000|0.048
178|2000|0.38
5220|2000|0.988
1051|2000|0.984
1949|2000|0.014
5800|2000|1
7546|2000|0.918
2080|2000|0.318
2706|2000|0.994
7151|2000|0.996
889|2000|0.998
8191|2000|0.996
5550|2000|0.994
2403|2000|0.466
385|2000|0.982
1885|2000|0.134
2476|2000|1
3652|2000|0.04
8893|2000|0.928
3704|2000|0.998
799|2000|1
8964|2000|0
8074|2000|0.014
5321|2000|0.118
1075|2000|0.86
8529|2000|0.042
4042|2000|0.438
2936|2000|0.012
6139|2000|0.998
4099|2000|0.818
908|2000|0.998
175|2000|0.05
3385|2000|0.986
5528|2000|0.714
7173|2000|0.934
6687|2000|0.996
8347|2000|1
1324|2000|0.406
6228|2000|1
483|2000|0.738
7984|2000|1
4678|2000|1
1147|2000|0.028
8684|2000|0.21
8858|2000|0.25
4316|2000|0.058
1717|2000|0.04
6562|2000|1
2255|2000|0.028
6617|2000|1
6882|2000|0.952
2429|2000|0.996
549|2000|1
5621|2000|0.994
2011|2000|0
1495|2000|0.994
6502|2000|0.922
2279|2000|0.412
85|2000|0.002
6494|2000|0.76
8167|2000|1
498|2000|1
2153|2000|0.342
4552|2000|0.984
3919|2000|0.998
675|2000|0.912
4915|2000|0.55
6206|2000|0.482
3440|2000|1
5984|2000|0.122
6449|2000|0.998
8476|2000|0
6978|2000|0.88
1093|2000|0.872
3679|2000|1
2475|2000|1
7975|2000|1
556|2000|1
442|2000|0.998
5278|2000|0.71
7448|2000|0.99
4720|2000|0.002
8790|2000|0.018
3112|2000|0.6
1063|2000|0.992
5939|2000|0.988
564|2000|0.072
6355|2000|1
1499|2000|1
435|2000|0.998
3530|2000|0.006
7192|2000|0.976
8571|2000|0.012
4007|2000|0.024
1713|2000|0.998
220|2000|0.902
5628|2000|0.972
1389|2000|0.824
939|2000|1
5419|2000|1
6868|2000|1
6849|2000|1
238|2000|0.996
1609|2000|1
244|2000|0.994
3366|2000|0.078
2786|2000|0.18
6883|2000|1
2651|2000|0.414
2962|2000|0.714
5720|2000|1
3691|2000|0.994
476|2000|0.182
693|2000|0.784
1476|2000|1
2103|2000|0.68
3095|2000|0.028
2587|2000|0.936
6241|2000|1
8289|2000|1
8035|2000|1
8822|2000|0.71
1309|2000|0.986
6050|2000|1
8906|2000|0.004
2175|2000|0.048
2036|2000|0.002
8417|2000|1
5311|2000|0.048
2264|2000|0.712
6635|2000|0.76
4009|2000|0.014
5009|2000|0.99
1423|2000|0.554
6097|2000|0.934
8951|2000|0
6516|2000|0.962
2690|2000|1
1989|2000|0.004
6999|2000|1
3665|2000|1
3235|2000|0.034
5332|2000|0.994
521|2000|0.988
697|2000|0.994
8643|2000|0.022
1581|2000|0.086
2192|2000|0.806
5029|2000|0
2844|2000|0
2168|2000|0.066
2350|2000|0.624
2947|2000|0.726
8728|2000|0.168
2077|2000|0.056
2790|2000|0.348
4603|2000|0.984
3251|2000|0.016
2644|2000|0.602
8770|2000|0.004
1783|2000|0.09
5143|2000|0.71
1669|2000|0.082
5289|2000|0.874
5565|2000|1
1442|2000|1
2241|2000|0.146
1933|2000|0.058
5118|2000|0.932
5513|2000|0.99
7600|2000|1
3809|2000|0.016
5245|2000|0.662
5814|2000|0.912
8791|2000|0.018
645|2000|0.934
157|2000|0.004
866|2000|0.998
6472|2000|1
833|2000|0.986
2739|2000|0.882
4857|2000|1
7444|2000|1
581|2000|0.058
7974|2000|1
6525|2000|0.522
4367|2000|0.038
3042|2000|0.102
5010|2000|1
3349|2000|0.002
4093|2000|0.008
4444|2000|1
4573|2000|0.946
2719|2000|0.512
7085|2000|1
2582|2000|1
4213|2000|0.002
4092|2000|0.276
5989|2000|0.998
1712|2000|1
4438|2000|1
4769|2000|1
2003|2000|0.04
4969|2000|1
4037|2000|0.198
6042|2000|0.624
475|2000|1
535|2000|1
3776|2000|0.998
5732|2000|1
1266|2000|0.042
6889|2000|1
5707|2000|0.998
1951|2000|0.058
275|2000|1
4305|2000|0.15
4511|2000|1
5351|2000|0.844
3779|2000|1
5517|2000|0.998
7134|2000|1
118|2000|0.146
3285|2000|0.002
4135|2000|0.164
713|2000|0.986
3498|2000|0.006
7211|2000|1
6078|2000|1
7070|2000|1
4382|2000|0.598
2252|2000|0.47
5767|2000|1
2570|2000|1
516|2000|0.994
4557|2000|1
1619|2000|0.988
1301|2000|0.026
3290|2000|0.02
2493|2000|0.988
4427|2000|1
6302|2000|1
3533|2000|0.058
4735|2000|0.998
3635|2000|0.02
450|2000|0.982
5718|2000|1
477|2000|0.064
4761|2000|1
84|2000|0.006
7255|2000|1
6448|2000|0.864
