pattern|total_frequency |label|label_frequency|
s.s.S.b.S.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.s.S,S.S.|5|From-Botnet-UDP-DNS--405|1|
s.s.S,S.S.|5|From-Botnet-TCP-HTTP-Attempt-460|1|
s.s.S,S.S.|5|From-Botnet-TCP-Unknown-Attempt-435|2|
s.s.S,S.S.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.b.b.d.U,|5|From-Normal-UDP-DNS-Oficial.DNS.Server-6|2|
s.b.b.d.U,|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
s.b.b.d.U,|5|From-Normal-UDP-DNS--87|1|
s.b.S.S.s.|5|From-Botnet-TCP-HTTP-Attempt-461|2|
s.b.S.S.s.|5|From-Botnet-TCP-Unknown-Attempt-435|3|
s.b.S.S.S.|5|From-Botnet-TCP-HTTP-Attempt-460|2|
s.b.S.S.S.|5|From-Botnet-TCP-Unknown-Attempt-432|2|
s.b.S.S.S.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.W.S.S.s.|5|From-Botnet-TCP-Unknown-Attempt-436|1|
s.W.S.S.s.|5|From-Botnet-TCP-Unknown-Attempt-435|2|
s.W.S.S.s.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.W.S.S.s.|5|From-Botnet-TCP-HTTP-Attempt-460|1|
s.S.w.s.s.|5|From-Botnet-TCP-Unknown-Attempt-436|1|
s.S.w.s.s.|5|From-Botnet-TCP-Unknown-Attempt-435|3|
s.S.w.s.s.|5|From-Botnet-TCP-Unknown-Attempt-432|1|
s.S.s.s.W.|5|From-Botnet-TCP-HTTP-Attempt-461|2|
s.S.s.s.W.|5|From-Botnet-TCP-HTTP-Attempt-460|2|
s.S.s.s.W.|5|From-Botnet-TCP-Unknown-Attempt-435|1|
s.S.s.b.S.|5|From-Botnet-TCP-HTTP-Attempt-461|1|
s.S.s.b.S.|5|From-Botnet-TCP-HTTP-Attempt-460|2|
s.S.s.b.S.|5|From-Botnet-TCP-Unknown-Attempt-432|1|
s.S.s.b.S.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.S.s.S.b.|5|From-Botnet-TCP-HTTP-Attempt-461|2|
s.S.s.S.b.|5|From-Botnet-TCP-Unknown-Attempt-436|1|
s.S.s.S.b.|5|From-Botnet-TCP-Unknown-Attempt-432|1|
s.S.s.S.b.|5|From-Botnet-TCP-HTTP-Attempt-460|1|
s.S.b.s.s.|5|From-Botnet-UDP-DNS--405|1|
s.S.b.s.s.|5|From-Botnet-TCP-HTTP-Attempt-461|2|
s.S.b.s.s.|5|From-Botnet-TCP-Unknown-Attempt-435|1|
s.S.b.s.s.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.S.b.s.S.|5|From-Botnet-UDP-DNS--405|1|
s.S.b.s.S.|5|From-Botnet-TCP-Unknown-Attempt-436|1|
s.S.b.s.S.|5|From-Botnet-TCP-HTTP-Attempt-461|1|
s.S.b.s.S.|5|From-Botnet-TCP-Unknown-Attempt-432|2|
s.S.S.w.S.|5|From-Botnet-TCP-HTTP-Attempt-461|1|
s.S.S.w.S.|5|From-Botnet-TCP-Unknown-Attempt-436|1|
s.S.S.w.S.|5|From-Botnet-TCP-Unknown-Attempt-435|1|
s.S.S.w.S.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.S.S.w.S.|5|From-Botnet-TCP-HTTP-Attempt-460|1|
s.S.S.s.W.|5|From-Botnet-TCP-HTTP-Attempt-461|1|
s.S.S.s.W.|5|From-Botnet-TCP-Unknown-Attempt-436|2|
s.S.S.s.W.|5|From-Botnet-TCP-HTTP-Attempt-460|2|
s.S.S.b.S.|5|From-Botnet-TCP-HTTP-Attempt-461|1|
s.S.S.b.S.|5|From-Botnet-TCP-Unknown-Attempt-436|1|
s.S.S.b.S.|5|From-Botnet-TCP-Unknown-Attempt-435|1|
s.S.S.b.S.|5|From-Botnet-TCP-HTTP-Attempt-459|2|
s.S.S,S.s.|5|From-Botnet-TCP-SMTP-SPAM-628|2|
s.S.S,S.s.|5|From-Botnet-UDP-DNS--405|3|
s.S.F.s.s.|5|From-Botnet-TCP-HTTP-Attempt-461|1|
s.S.F.s.s.|5|From-Botnet-TCP-Unknown-Attempt-436|2|
s.S.F.s.s.|5|From-Botnet-TCP-Unknown-Attempt-432|1|
s.S.F.s.s.|5|From-Botnet-TCP-HTTP-Attempt-460|1|
s.S.B.s.S.|5|From-Botnet-TCP-HTTP-Attempt-461|1|
s.S.B.s.S.|5|From-Botnet-TCP-Unknown-Attempt-436|2|
s.S.B.s.S.|5|From-Botnet-TCP-Unknown-Attempt-435|1|
s.S.B.s.S.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM-1148|1|
s.S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM-939|1|
s.S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM-1465|1|
s.S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-907|2|
s.S,S.S,S.|5|From-Botnet-TCP-SMTP-SPAM-934|1|
s.S,S.S,S.|5|From-Botnet-TCP-SMTP-SPAM.Attempt-706|1|
s.S,S.S,S.|5|From-Botnet-TCP-SMTP-SPAM-1070|1|
s.S,S.S,S.|5|From-Botnet-TCP-SMTP-SPAM-1060|1|
s.S,S.S,S.|5|From-Botnet-UDP-DNS--405|1|
s.R.R.R.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
s.R.R.R.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
s.R.R.R.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
s.R.R.R.R.|5|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
s.B.S.s.S.|5|From-Botnet-UDP-DNS--405|1|
s.B.S.s.S.|5|From-Botnet-TCP-HTTP-Attempt-460|2|
s.B.S.s.S.|5|From-Botnet-TCP-Unknown-Attempt-432|1|
s.B.S.s.S.|5|From-Botnet-TCP-HTTP-Attempt-459|1|
s.B.S.B.S.|5|From-Botnet-TCP-HTTP-Attempt-461|1|
s.B.S.B.S.|5|From-Botnet-TCP-Unknown-Attempt-436|2|
s.B.S.B.S.|5|From-Botnet-TCP-Unknown-Attempt-435|1|
s.B.S.B.S.|5|From-Botnet-TCP-HTTP-Attempt-460|1|
s,s,s.s,B,|5|From-Botnet-TCP-SMTP-SPAM-628|3|
s,s,s.s,B,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
s,s,s.s,B,|5|From-Botnet-TCP-SMTP-SPAM-1174|1|
s,s,s.S,S.|5|From-Botnet-TCP-SMTP-SPAM.Attempt-382|1|
s,s,s.S,S.|5|From-Botnet-TCP-SMTP-SPAM-628|1|
s,s,s.S,S.|5|From-Botnet-TCP-SMTP-SPAM-1060|1|
s,s,s.S,S.|5|From-Botnet-TCP-SMTP-SPAM-1061|1|
s,s,s.S,S.|5|From-Botnet-TCP-SMTP-SPAM-626|1|
s,s,s,S+s,|5|From-Botnet-TCP-SMTP-SPAM-628|1|
s,s,s,S+s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-379|1|
s,s,s,S+s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
s,s,s,S+s,|5|From-Botnet-TCP-SMTP-SPAM-503|2|
s,s,s,B,s.|5|From-Botnet-TCP-SMTP-SPAM-628|1|
s,s,s,B,s.|5|From-Botnet-UDP-DNS--1570|1|
s,s,s,B,s.|5|From-Botnet-TCP-SMTP-SPAM-626|2|
s,s,s,B,s.|5|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
s,s,b,b,s,|5|From-Botnet-TCP-SMTP-SPAM-628|1|
s,s,b,b,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1018|1|
s,s,b,b,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|2|
s,s,b,b,s,|5|From-Botnet-TCP-SMTP-SPAM-932|1|
s,s,S.S,b,|5|From-Botnet-TCP-SMTP-SPAM-1468|1|
s,s,S.S,b,|5|From-Botnet-TCP-SMTP-SPAM-628|1|
s,s,S.S,b,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
s,s,S.S,b,|5|From-Botnet-TCP-SMTP-SPAM-626|1|
s,s,S.S,b,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
s,s,B,s,S,|5|From-Botnet-UDP-DNS--571|1|
s,s,B,s,S,|5|From-Botnet-TCP-Unknown--19|1|
s,s,B,s,S,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-401|1|
s,s,B,s,S,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|2|
s,s+s,s,B,|5|From-Botnet-TCP-SMTP-SPAM-503|1|
s,s+s,s,B,|5|From-Botnet-TCP-SMTP-SPAM-936|1|
s,s+s,s,B,|5|From-Botnet-TCP-SMTP-SPAM-1174|1|
s,s+s,s,B,|5|From-Botnet-TCP-SMTP-SPAM-932|1|
s,s+s,s,B,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
s,s+s,b,s,|5|From-Botnet-TCP-SMTP-SPAM-936|1|
s,s+s,b,s,|5|From-Botnet-TCP-SMTP-SPAM-1060|1|
s,s+s,b,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-710|1|
s,s+s,b,s,|5|From-Botnet-TCP-SMTP-SPAM-626|1|
s,s+s,b,s,|5|From-Botnet-TCP-SMTP-SPAM-504|1|
s,b,s,s,S.|5|From-Botnet-TCP-SMTP-SPAM-1059|1|
s,b,s,s,S.|5|From-Botnet-TCP-Unknown--19|1|
s,b,s,s,S.|5|From-Botnet-TCP-SMTP-SPAM-936|1|
s,b,s,s,S.|5|From-Botnet-TCP-SMTP-SPAM-504|1|
s,b,s,s,S.|5|From-Botnet-TCP-SMTP-SPAM.Attempt-479|1|
s,b,s,B,B,|5|From-Botnet-TCP-Unknown--19|1|
s,b,s,B,B,|5|From-Botnet-TCP-SMTP-SPAM-504|1|
s,b,s,B,B,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
s,b,s,B,B,|5|From-Botnet-TCP-SMTP-SPAM-626|1|
s,b,s,B,B,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-710|1|
s,S.S,b,s,|5|From-Botnet-TCP-SMTP-SPAM-1468|1|
s,S.S,b,s,|5|From-Botnet-TCP-Unknown--19|1|
s,S.S,b,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-381|1|
s,S.S,b,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
s,S.S,b,s,|5|From-Botnet-TCP-SMTP-SPAM-933|1|
s,S.S,S.S.|5|From-Botnet-TCP-SMTP-SPAM-628|1|
s,S.S,S.S.|5|From-Botnet-UDP-DNS--405|1|
s,S.S,S.S.|5|From-Botnet-TCP-SMTP-SPAM-1061|1|
s,S.S,S.S.|5|From-Botnet-TCP-SMTP-SPAM-626|1|
s,S.S,S.S.|5|From-Botnet-TCP-SMTP-SPAM.Attempt-493|1|
s,S+S,s,s,|5|From-Botnet-TCP-SMTP-SPAM-506|1|
s,S+S,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-828|1|
s,S+S,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
s,S+S,s,s,|5|From-Botnet-TCP-SMTP-SPAM-932|1|
s,S+S,s,s,|5|From-Botnet-TCP-SMTP-SPAM-498|1|
s,B,s.s,s,|5|From-Botnet-TCP-Unknown-Attempt-435|1|
s,B,s.s,s,|5|From-Botnet-TCP-SMTP-SPAM-626|2|
s,B,s.s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-907|2|
s,B,s,s,s.|5|From-Botnet-TCP-SMTP-SPAM.Attempt-706|1|
s,B,s,s,s.|5|From-Botnet-UDP-DNS--201|1|
s,B,s,s,s.|5|From-Botnet-TCP-SMTP-SPAM-1148|1|
s,B,s,s,s.|5|From-Botnet-TCP-SMTP-SPAM-1060|1|
s,B,s,s,s.|5|From-Botnet-TCP-SMTP-SPAM-1465|1|
s,B,s,s,b,|5|From-Botnet-TCP-SMTP-SPAM-1468|2|
s,B,s,s,b,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-479|1|
s,B,s,s,b,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-494|1|
s,B,s,s,b,|5|From-Botnet-TCP-SMTP-SPAM-504|1|
s,B,s,s,S+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-373|1|
s,B,s,s,S+|5|From-Botnet-TCP-SMTP-SPAM-504|1|
s,B,s,s,S+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1017|1|
s,B,s,s,S+|5|From-Botnet-TCP-SMTP-SPAM-626|1|
s,B,s,s,S+|5|From-Botnet-TCP-SMTP-SPAM-933|1|
s,B,s+s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-908|2|
s,B,s+s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-381|1|
s,B,s+s,s,|5|From-Botnet-TCP-SMTP-SPAM-507|1|
s,B,s+s,s,|5|From-Botnet-TCP-SMTP-SPAM-1175|1|
s,B,S.S,S.|5|From-Botnet-TCP-SMTP-SPAM-628|1|
s,B,S.S,S.|5|From-Botnet-TCP-Unknown--19|1|
s,B,S.S,S.|5|From-Botnet-TCP-SMTP-SPAM-1070|1|
s,B,S.S,S.|5|From-Botnet-TCP-SMTP-SPAM-1465|1|
s,B,S.S,S.|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1015|1|
s,B,S+S,s,|5|From-Botnet-TCP-SMTP-SPAM-1465|1|
s,B,S+S,s,|5|From-Botnet-TCP-SMTP-SPAM-1174|1|
s,B,S+S,s,|5|From-Botnet-TCP-SMTP-SPAM-932|1|
s,B,S+S,s,|5|From-Botnet-TCP-SMTP-SPAM-933|2|
s,B,B,b,B,|5|From-Botnet-TCP-Unknown--19|2|
s,B,B,b,B,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-494|1|
s,B,B,b,B,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
s,B,B,b,B,|5|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
s+s,s,S+S,|5|From-Botnet-TCP-SMTP-SPAM-936|2|
s+s,s,S+S,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1020|1|
s+s,s,S+S,|5|From-Botnet-TCP-SMTP-SPAM-1060|1|
s+s,s,S+S,|5|From-Botnet-TCP-SMTP-SPAM-504|1|
s+s,s+s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-711|1|
s+s,s+s+s+|5|From-Botnet-TCP-SMTP-SPAM-502|1|
s+s,s+s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-377|1|
s+s,s+s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-850|1|
s+s,s+s+s+|5|From-Botnet-TCP-SMTP-SPAM-932|1|
s+s,s+s+S,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-707|2|
s+s,s+s+S,|5|From-Botnet-TCP-SMTP-SPAM-938|1|
s+s,s+s+S,|5|From-Botnet-TCP-SMTP-SPAM-504|1|
s+s,s+s+S,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-403|1|
s+s+s,s,s+|5|From-Botnet-TCP-SMTP-SPAM-500|1|
s+s+s,s,s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1018|1|
s+s+s,s,s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-705|1|
s+s+s,s,s+|5|From-Botnet-TCP-SMTP-SPAM-502|1|
s+s+s,s,s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-778|1|
s+s+s,s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-706|1|
s+s+s,s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-818|1|
s+s+s,s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-711|1|
s+s+s,s+s+|5|From-Botnet-TCP-HTTPS-Attempt-2|1|
s+s+s,s+s+|5|From-Botnet-TCP-SMTP-SPAM-932|1|
s+s+s*s+s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-856|1|
s+s+s*s+s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-383|1|
s+s+s*s+s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-1018|1|
s+s+s*s+s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-377|1|
s+s+s*s+s,|5|From-Botnet-TCP-SMTP-SPAM-1202|1|
s+s+S,S*s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-707|1|
s+s+S,S*s+|5|From-Botnet-TCP-SMTP-SPAM-503|1|
s+s+S,S*s+|5|From-Botnet-TCP-SMTP-SPAM-1203|1|
s+s+S,S*s+|5|From-Botnet-TCP-SMTP-SPAM-756|1|
s+s+S,S*s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-709|1|
s+s+B+s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-706|1|
s+s+B+s+s+|5|From-Botnet-TCP-SMTP-SPAM-1007|1|
s+s+B+s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-711|1|
s+s+B+s+s+|5|From-Botnet-TCP-SMTP-SPAM-932|1|
s+s+B+s+s+|5|From-Botnet-TCP-SMTP-SPAM-1203|1|
s+S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-404|1|
s+S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-379|1|
s+S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-374|1|
s+S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM-500|1|
s+S,s,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-907|1|
s+S,S+s+s+|5|From-Botnet-TCP-SMTP-SPAM-1148|1|
s+S,S+s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-705|1|
s+S,S+s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-381|1|
s+S,S+s+s+|5|From-Botnet-TCP-SMTP-SPAM-507|1|
s+S,S+s+s+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-375|1|
s+B+s,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-382|1|
s+B+s,s,s,|5|From-Botnet-TCP-SMTP-SPAM-1071|1|
s+B+s,s,s,|5|From-Botnet-TCP-SMTP-SPAM-1148|1|
s+B+s,s,s,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-381|1|
s+B+s,s,s,|5|From-Botnet-TCP-SMTP-SPAM-504|1|
s*s*s*s*S,|5|From-Botnet-TCP-SMTP-SPAM-576|1|
s*s*s*s*S,|5|From-Botnet-TCP-SMTP-SPAM-1016|1|
s*s*s*s*S,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-492|1|
s*s*s*s*S,|5|From-Botnet-TCP-SMTP-SPAM.Attempt-380|1|
s*s*s*s*S,|5|From-Botnet-TCP-SMTP-SPAM-460|1|
s*s*s*s*S+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-768|1|
s*s*s*s*S+|5|From-Botnet-TCP-SMTP-SPAM-1157|1|
s*s*s*s*S+|5|From-Botnet-TCP-SMTP-SPAM-517|1|
s*s*s*s*S+|5|From-Botnet-TCP-SMTP-SPAM.Attempt-708|1|
s*s*s*s*S+|5|From-Botnet-TCP-SMTP-SPAM-1018|1|
s*s*S,S*s*|5|From-Botnet-TCP-SMTP-SPAM-611|1|
s*s*S,S*s*|5|From-Botnet-TCP-SMTP-SPAM-496|1|
s*s*S,S*s*|5|From-Botnet-TCP-SMTP-SPAM-576|1|
s*s*S,S*s*|5|From-Botnet-TCP-SMTP-SPAM-1084|1|
s*s*S,S*s*|5|From-Botnet-TCP-SMTP-SPAM-460|1|
r.u.u.U.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
r.u.u.U.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|3|
r.u.u.U.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.u.r.u.R.|5|From-Botnet-UDP-DNS--530|1|
r.u.r.u.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
r.u.r.u.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
r.u.r.R.R.|5|From-Botnet-UDP-DNS--532|1|
r.u.r.R.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
r.u.r.R.R.|5|From-Botnet-UDP-DNS--400|1|
r.u.r.R.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
r.u.r.R.R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.u.r.A.r.|5|From-Botnet-UDP-DNS--400|1|
r.u.r.A.r.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
r.u.r.A.r.|5|From-Botnet-UDP-DNS--532|3|
r.u.R.r.r.|5|From-Botnet-UDP-DNS--530|1|
r.u.R.r.r.|5|From-Botnet-UDP-DNS--400|1|
r.u.R.r.r.|5|From-Botnet-UDP-DNS--532|1|
r.u.R.r.r.|5|From-Botnet-UDP-DNS--402|2|
r.u.R.R.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
r.u.R.R.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|2|
r.u.R.R.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|2|
r.u.R.R.r.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.u.R.R.r.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|3|
r.u.R.R.r.|5|From-Botnet-UDP-DNS--338|1|
r.u.A.u.r.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
r.u.A.u.r.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|4|
r.s.r.R.R.|5|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|5|
r.r.u.u.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
r.r.u.u.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.r.u.u.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
r.r.u.u.u.|5|From-Botnet-UDP-DNS--530|1|
r.r.u.u.u.|5|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
r.r.r.u.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-6|1|
r.r.r.u.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
r.r.r.u.u.|5|From-Botnet-UDP-DNS--400|1|
r.r.r.u.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
r.r.r.u.u.|5|From-Botnet-UDP-DNS--530|1|
r.r.r.r.r,|5|From-Botnet-UDP-DNS--1869|1|
r.r.r.r.r,|5|From-Botnet-UDP-DNS--1507|1|
r.r.r.r.r,|5|From-Botnet-UDP-DNS--1011|1|
r.r.r.r.r,|5|From-Botnet-UDP-DNS--1509|1|
r.r.r.r.r,|5|From-Botnet-UDP-DNS--1871|1|
r.r.r.r.R+|5|From-Botnet-UDP-DNS--1010|1|
r.r.r.r.R+|5|From-Botnet-UDP-DNS--532|2|
r.r.r.r.R+|5|From-Botnet-UDP-DNS--402|2|
r.r.r.a.A.|5|From-Botnet-UDP-DNS--1008|1|
r.r.r.a.A.|5|From-Botnet-UDP-DNS--532|1|
r.r.r.a.A.|5|From-Botnet-UDP-DNS--400|2|
r.r.r.a.A.|5|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
r.r.r.R.D.|5|From-Botnet-UDP-DNS--532|1|
r.r.r.R.D.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
r.r.r.R.D.|5|From-Botnet-UDP-DNS--530|2|
r.r.r.R.D.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.r.r,r.r.|5|From-Botnet-UDP-DNS--1507|1|
r.r.r,r.r.|5|From-Botnet-UDP-DNS--1011|2|
r.r.r,r.r.|5|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|2|
r.r.r,R.r.|5|From-Botnet-UDP-DNS--1869|1|
r.r.r,R.r.|5|From-Botnet-UDP-DNS--1509|3|
r.r.r,R.r.|5|From-Botnet-UDP-DNS--612|1|
r.r.a.a.r.|5|From-Botnet-UDP-DNS--530|1|
r.r.a.a.r.|5|From-Botnet-UDP-DNS--402|1|
r.r.a.a.r.|5|From-Botnet-UDP-DNS--1509|1|
r.r.a.a.r.|5|From-Botnet-UDP-DNS--990|1|
r.r.a.a.r.|5|From-Botnet-UDP-DNS-Oficial.DNS.Server-1|1|
r.r.U.R,R.|5|From-Botnet-UDP-DNS--530|1|
r.r.U.R,R.|5|From-Botnet-UDP-DNS--402|1|
r.r.U.R,R.|5|From-Botnet-UDP-DNS--400|2|
r.r.U.R,R.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.r.A.u.r.|5|From-Botnet-UDP-DNS--530|1|
r.r.A.u.r.|5|From-Botnet-UDP-DNS--400|2|
r.r.A.u.r.|5|From-Botnet-UDP-DNS--532|1|
r.r.A.u.r.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.r.A.r.U.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.r.A.r.U.|5|From-Botnet-UDP-DNS--400|3|
r.r.A.r.U.|5|From-Botnet-UDP-DNS--338|1|
r.r,r.r.a.|5|From-Botnet-UDP-DNS--817|1|
r.r,r.r.a.|5|From-Botnet-UDP-DNS--1869|1|
r.r,r.r.a.|5|From-Botnet-UDP-DNS--1871|1|
r.r,r.r.a.|5|From-Botnet-UDP-DNS--612|2|
r.r,r.a.r,|5|From-Botnet-UDP-DNS--2021|1|
r.r,r.a.r,|5|From-Botnet-UDP-DNS--1871|1|
r.r,r.a.r,|5|From-Botnet-UDP-DNS--1475|1|
r.r,r.a.r,|5|From-Botnet-UDP-DNS--2019|1|
r.r,r.a.r,|5|From-Botnet-UDP-DNS--1509|1|
r.r,A,r,r,|5|From-Botnet-UDP-DNS--1434|1|
r.r,A,r,r,|5|From-Botnet-UDP-DNS--1372|1|
r.r,A,r,r,|5|From-Botnet-UDP-DNS--1100|1|
r.r,A,r,r,|5|From-Botnet-UDP-DNS--1097|1|
r.r,A,r,r,|5|From-Botnet-UDP-DNS--1169|1|
r.a.r.a.r.|5|From-Botnet-UDP-DNS--402|1|
r.a.r.a.r.|5|From-Botnet-UDP-DNS--1509|1|
r.a.r.a.r.|5|From-Botnet-UDP-DNS--532|2|
r.a.r.a.r.|5|From-Botnet-UDP-DNS--1871|1|
r.a.R.r.R.|5|From-Botnet-UDP-DNS--530|1|
r.a.R.r.R.|5|From-Botnet-UDP-DNS--402|1|
r.a.R.r.R.|5|From-Botnet-UDP-DNS--400|1|
r.a.R.r.R.|5|From-Botnet-UDP-DNS--338|2|
r.U.r.r.R.|5|From-Botnet-UDP-DNS--402|1|
r.U.r.r.R.|5|From-Botnet-UDP-DNS--530|1|
r.U.r.r.R.|5|From-Botnet-UDP-DNS--532|1|
r.U.r.r.R.|5|From-Normal-UDP-DNS--86|2|
r.U.U.r.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|1|
r.U.U.r.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-1|1|
r.U.U.r.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
r.U.U.r.u.|5|From-Normal-UDP-DNS--86|2|
r.U.U.U.r.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-2|5|
r.U.R.R.u.|5|From-Normal-UDP-DNS-Oficial.DNS.Server-3|1|
